URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
blackassign0011,https://insights.blackcoffer.com/rise-of-internet-demand-and-its-impact-on-communications-and-alternatives-by-the-year-2035/,8,0,0.9999998750000157,0.004975124375015469,25.47887323943662,0.2680348257039584,20.912942323932988,22.64788732394366,431,1608,1.9284825858653714,4,5.833955220252515
blackassign0012,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-3-2/,8,3,0.4545454132231443,0.005841741898119096,25.337349397590362,0.21720658512097366,18.823203163875093,22.686746987951807,409,1883,1.8560807212660217,3,5.639405201466062
blackassign0013,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,5,0,0.99999980000004,0.006075334135995949,32.535714285714285,0.24422843226703714,22.7834230049672,29.392857142857142,201,823,1.8590522456147602,4,5.628189543586647
blackassign0014,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,3,1,0.49999987500003124,0.0030935808174063564,20.305555555555557,0.2057231243575227,16.35114719652313,17.958333333333332,266,1293,1.7610208803085683,4,5.428460939343804
blackassign0015,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,2,1,0.33333322222225925,0.0020804438265738944,25.634920634920636,0.22815533964760376,19.380181839872407,22.88888888888889,329,1442,1.8072122040171896,8,5.600554781136924
blackassign0016,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,2,1,0.33333322222225925,0.0020804438265738944,25.634920634920636,0.22815533964760376,19.380181839872407,22.88888888888889,329,1442,1.8072122040171896,8,5.600554781136924
blackassign0017,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,2,0,0.99999950000025,0.001524390242740556,22.545454545454547,0.23856707298889704,18.5608647377377,19.87878787878788,313,1312,1.8262195108031862,5,5.59222560549373
blackassign0018,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,10,0,0.99999990000001,0.007855459538212522,30.4375,0.23095051042344814,21.413020416937925,26.520833333333332,294,1273,1.8303220724035174,2,5.660644143235943
blackassign0019,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,5,1,0.6666665555555741,0.0031249999983723954,21.8989898989899,0.23281249987874347,18.0720959547457,19.393939393939394,447,1920,1.7598958324167209,6,5.359374997208659
blackassign0020,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,10,0,0.99999990000001,0.013550135482994396,29.0,0.18157181547212492,18.862872618884996,25.448275862068964,134,738,1.7479674773062772,2,5.289972892561012
blackassign0021,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,2,5,-0.4285713673469475,0.005668016189742497,26.62264150943396,0.255870445136947,20.883874409251465,23.30188679245283,316,1235,1.876923075403301,5,5.663157890151289
blackassign0022,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,1,2,-0.33333322222225925,0.004807692299987672,22.903225806451612,0.2259615380994206,18.19975184655747,20.129032258064516,141,624,1.8285256380953114,7,5.411858965686124
blackassign0023,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,11,2,0.6923076390532585,0.008140262988014863,26.582089552238806,0.17470256720431898,17.62093850906828,23.83582089552239,279,1597,1.6925485274310903,6,5.143393860273391
blackassign0024,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,3,0,0.9999996666667778,0.0038709677369406868,36.833333333333336,0.2322580642164412,24.023655901990985,32.291666666666664,180,775,1.8258064492570238,2,5.509677412245577
blackassign0025,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,6,1,0.7142856122449125,0.005582137156633064,33.906976744186046,0.1547049440552592,19.750988459884788,29.162790697674417,194,1254,1.630781497902088,4,4.947368417107361
blackassign0026,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,7,1,0.7499999062500118,0.007226738927527787,26.0,0.21318879836206972,18.92755193448279,22.591836734693878,236,1107,1.766937667780544,3,5.3721770502509685
blackassign0027,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,1,1,0.0,0.0012878300056098969,30.31578947368421,0.15582743067879753,18.359413016625588,27.24561403508772,242,1553,1.5820991618917584,27,4.819703795995039
blackassign0028,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,6,5,0.09090908264462885,0.008301886786187254,31.708333333333332,0.20377358475186896,20.83427672340809,27.604166666666668,270,1325,1.745660376041011,8,5.444528297777714
blackassign0029,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,3,3,0.0,0.0029985007481266863,28.468354430379748,0.23488255860325707,20.782644116282185,25.329113924050635,470,2001,1.8525737122176043,1,5.705647173560396
blackassign0030,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,5,1,0.6666665555555741,0.003660768759206364,22.5,0.16046369727854562,15.418547891141825,19.511904761904763,263,1639,1.6162294071896097,5,4.964002437483829
blackassign0031,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,2,1,0.33333322222225925,0.0015673981183033448,24.280898876404493,0.22048066864133714,18.531586296215284,21.50561797752809,422,1914,1.8035527681277153,2,5.463949840405459
blackassign0032,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,3,2,0.199999960000008,0.0027609055755047456,21.114583333333332,0.16565433453028472,15.072006714544722,18.864583333333332,300,1811,1.6427388174253237,16,4.958586413606523
blackassign0033,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,2,3,-0.199999960000008,0.0025920165875624587,26.962962962962962,0.17936754785932216,17.95988709955807,23.814814814814813,346,1929,1.6837739752805734,11,5.153965782709193
blackassign0034,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,3,2,0.199999960000008,0.003427004795457844,27.883333333333333,0.17546264552744162,18.171839154430998,24.316666666666666,256,1459,1.671007538265245,19,5.13365318359585
blackassign0035,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,3,0,0.9999996666667778,0.0031645569586871763,22.26530612244898,0.19409282679948014,16.6698355209588,19.346938775510203,184,948,1.7225738378453863,6,5.3101265766770815
blackassign0037,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,5,1,0.6666665555555741,0.006458557581853006,26.225,0.16576964460089383,17.120785784035753,23.225,154,929,1.6307857894178839,3,5.073196980545536
blackassign0038,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,5,0,0.99999980000004,0.002096436057821201,31.341176470588234,0.18616352193452265,19.9830114656162,28.058823529411764,444,2385,1.6821802927957317,11,5.010901465404235
blackassign0039,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,1,1,0.0,0.0009551098371752102,26.414893617021278,0.18385864365622798,17.92030319305763,22.27659574468085,385,2094,1.7072588339506882,2,5.150907351885909
blackassign0040,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,5,7,-0.16666665277777895,0.008595988532524362,25.048387096774192,0.23065902562273707,19.24571586361916,22.516129032258064,322,1396,1.8180515746289028,8,5.543696271100504
blackassign0041,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,3,0,0.9999996666667778,0.0020862308747661815,19.51764705882353,0.18776077872895633,15.317489972687667,16.91764705882353,270,1438,1.6891515982690182,5,5.15159944008929
blackassign0042,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,4,0,0.9999997500000625,0.0021333333321955556,29.72463768115942,0.15466666658417777,18.07652173583088,27.17391304347826,290,1875,1.6202666658025244,23,4.941333330697955
blackassign0043,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,5,0,0.99999980000004,0.0028248587554661813,23.964285714285715,0.18983050836732737,17.178934620407382,21.071428571428573,336,1770,1.7056497165504803,11,5.194915251302308
blackassign0044,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,2,0,0.99999950000025,0.0027816411644205267,31.46153846153846,0.24617524305121663,22.43162510666405,27.653846153846153,177,719,1.8720445036550146,1,5.659248949013562
blackassign0045,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,5,9,-0.2857142653061239,0.006852667642264969,164.69230769230768,0.15320606943063825,72.00516585414861,157.15384615384616,313,2043,1.598139989428223,15,4.86049926340651
blackassign0046,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,1,0,0.9999990000010001,0.0010351966862989683,22.46938775510204,0.2184265008090823,17.724815134404107,19.714285714285715,211,966,1.7536231865904521,1,5.324016557635594
blackassign0047,https://insights.blackcoffer.com/evolution-of-advertising-industry/,1,1,0.0,0.002157497300800974,24.227272727272727,0.25134843554331343,19.74484651264163,21.068181818181817,233,927,1.8586839246400388,2,5.56202804146491
blackassign0048,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,0,0,0.0,0.0,41.54545454545455,0.26649746125254453,27.278080268283603,35.81818181818182,105,394,1.949238573732897,3,5.804568513186374
blackassign0050,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,5,6,-0.09090908264462885,0.006909547734353299,30.152542372881356,0.17902010039006275,19.221820964755054,26.983050847457626,285,1592,1.6765075366353595,3,5.241834167561661
blackassign0051,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,3,0,0.9999996666667778,0.0032017075739576226,32.06060606060606,0.20490928473328784,21.02061381357394,28.393939393939394,192,937,1.738527212658989,4,5.242262534426614
blackassign0052,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,2,2,0.0,0.001891252954188533,20.973684210526315,0.17399527178534505,15.34928455562433,18.55263157894737,368,2115,1.639243498042911,9,4.978723401901313
blackassign0053,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,0,0,0.0,0.0,20.75,0.2091954020583961,16.667816082335843,18.125,182,870,1.7931034462148236,5,5.366666660498084
blackassign0054,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,0,0,0.0,0.0,31.904761904761905,0.20033669999943315,20.77537276188209,28.285714285714285,119,594,1.7643097613395458,1,5.383838374774683
blackassign0055,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,1,0,0.9999990000010001,0.0009737098335212172,29.794871794871796,0.19668938637128588,19.785524172800155,26.333333333333332,202,1027,1.6913339808263543,5,5.065238553977371
blackassign0056,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,1,0,0.9999990000010001,0.001457725945396901,34.34782608695652,0.25655976638985456,24.001521090376794,29.82608695652174,176,686,1.868804661998827,2,5.523323607108858
blackassign0057,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,0,0,0.0,0.0,21.40625,0.2023411367853827,16.65614547141531,18.6875,121,598,1.7993311006700148,1,5.496655509202917
blackassign0058,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,0,0,0.0,0.0,28.4,0.2826086948842155,22.664347795368624,24.533333333333335,104,368,1.9918478206743266,3,5.869565201441399
blackassign0059,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,1,0,0.9999990000010001,0.0009661835739457163,19.933333333333334,0.16328502399682604,14.504734293206377,17.25,169,1035,1.6260869549506405,16,4.949758449323904
blackassign0060,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,1,0,0.9999990000010001,0.0025316455632110237,35.07692307692308,0.2227848095625701,22.942161613272038,30.384615384615383,88,395,1.8379746788912033,2,5.56202530237462
blackassign0061,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,3,0,0.9999996666667778,0.003370786513066532,28.914285714285715,0.23595505591465724,21.003916522300575,25.428571428571427,210,890,1.8685393237432142,1,5.749438195787148
blackassign0062,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,0,1,-0.9999990000010001,0.002695417782492135,30.5,0.22371967594684725,21.14878703787389,26.5,83,371,1.79245282535727,5,5.455525591764082
blackassign0063,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,1,0,0.9999990000010001,0.0016778523461781002,25.653846153846153,0.1979865768490158,18.181001535499092,22.923076923076923,118,596,1.728187916563443,6,5.177852340305617
blackassign0064,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,0,2,-0.99999950000025,0.0010266940446474876,28.5,0.22895277195638974,20.55811087825559,24.974358974358974,446,1948,1.7782340853294485,12,5.395790551644871
blackassign0065,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,2,2,0.0,0.002034587994895937,29.493150684931507,0.15055951162229933,17.819640738864575,26.931506849315067,296,1966,1.5834181070277629,21,4.869786365783424
blackassign0066,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,3,0,0.9999996666667778,0.0017910447750501225,22.441860465116278,0.16656716407966138,15.639430749232966,19.476744186046513,279,1675,1.6214925363453774,14,4.992238802989708
blackassign0067,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,0,0,0.0,0.0,18.53030303030303,0.16944444428755143,14.189898983623273,16.363636363636363,183,1080,1.6203703688700273,2,4.806481477031035
blackassign0068,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,0,0,0.0,0.0,26.685714285714287,0.14909090900055094,16.637922074307752,23.571428571428573,246,1650,1.5381818172495867,5,4.689090906249035
blackassign0069,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,3,0,0.9999996666667778,0.004379562037402099,40.89473684210526,0.21313868582023549,24.883442169651524,36.05263157894737,146,685,1.7007299245244818,8,5.109489043635782
blackassign0070,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,8,1,0.7777776913580343,0.00497787610344144,28.0,0.19413716803421616,18.965486721368645,24.767123287671232,351,1808,1.732300883997621,7,5.245575218337624
blackassign0071,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,1,2,-0.33333322222225925,0.002461033632107437,17.5625,0.1583264969989118,13.358059879956471,15.2375,193,1219,1.6086956508542283,13,4.927809676023125
blackassign0072,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,2,1,0.33333322222225925,0.002135231315206241,18.988095238095237,0.135943060401464,13.032960511296658,16.726190476190474,191,1405,1.545195728437583,4,4.774377220801155
blackassign0073,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,5,5,0.0,0.008123476841491895,28.770833333333332,0.14784727851515247,17.422224473939433,25.645833333333332,182,1231,1.5832656364067703,3,5.047116161618914
blackassign0074,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,8,0,0.9999998750000157,0.006158583521048049,23.359375,0.21016166265576466,17.750216506230586,20.296875,273,1299,1.7829099293434103,10,5.371824476234161
blackassign0075,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,1,2,-0.33333322222225925,0.002413515685910285,18.571428571428573,0.1592920352700788,13.800252839374583,16.142857142857142,198,1243,1.6146419938739807,14,4.9501206718019946
blackassign0076,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,6,0,0.9999998333333611,0.006756756749147797,30.454545454545453,0.19819819797500202,20.109746100818263,26.90909090909091,176,888,1.6858108089123751,6,5.136261255477184
blackassign0077,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,1,2,-0.33333322222225925,0.005917159751642683,41.357142857142854,0.22090729739466017,25.37914903864355,36.214285714285715,112,507,1.8086784974187802,1,5.433925038591864
blackassign0078,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,1,2,-0.33333322222225925,0.003151260500891533,38.285714285714285,0.21323529389366042,23.84369747003213,34.0,203,952,1.8035714266769207,1,5.463235288378955
blackassign0079,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,3,4,-0.1428571224489825,0.004898530437439796,26.770491803278688,0.17844646593530686,17.84605535872375,23.42622950819672,255,1429,1.6648005586670394,3,5.228831346935737
blackassign0080,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,1,0,0.9999990000010001,0.00027948574614883017,21.236180904522612,0.13415315815143847,13.860598687866585,17.979899497487438,480,3578,1.5844046949177182,1,5.027948573217454
blackassign0081,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,10,1,0.8181817438016598,0.005612244895095793,24.93103448275862,0.16887755093424614,16.727515830473294,22.528735632183906,331,1960,1.6581632644601207,9,5.091326528014629
blackassign0082,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,5,4,0.11111109876543349,0.005331753551343747,29.90625,0.23222748801408322,21.25159952056333,26.375,392,1688,1.828199051049645,1,5.589454972992029
blackassign0083,https://insights.blackcoffer.com/human-rights-outlook/,0,0,0.0,0.0,41.3,0.24369747830897065,26.267899132358828,35.7,87,357,1.8319327679777793,2,5.521008387896335
blackassign0084,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,2,1,0.33333322222225925,0.002808988761414804,29.023255813953487,0.17977528073054747,18.800313554803292,24.837209302325583,192,1068,1.6507490621247667,3,5.123595500820603
blackassign0085,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,1,2,-0.33333322222225925,0.0014734774059560524,18.31451612903226,0.1665029468730339,13.98592432653426,16.419354838709676,339,2036,1.5943025532444486,6,5.022102158633545
blackassign0086,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,5,1,0.6666665555555741,0.003154574130833557,22.789473684210527,0.18033648781265169,16.329248986190276,20.021052631578947,343,1902,1.6582544681081732,6,5.0657202917635535
blackassign0087,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,1,2,-0.33333322222225925,0.0023510971768408327,28.74,0.16927899673253996,18.2671598693016,25.52,216,1276,1.6637931021443626,3,5.178683381521408
blackassign0088,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,3,6,-0.33333329629630043,0.0046704722342135584,32.68181818181818,0.2023871301492542,21.16821247869744,29.196969696969695,390,1927,1.7768552144385805,2,5.35028541497131
blackassign0089,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,3,4,-0.1428571224489825,0.006003430526583678,25.941176470588236,0.18267581459461762,17.68350317202,22.862745098039216,213,1166,1.7204116623324084,6,5.246998280234135
blackassign0090,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,4,4,0.0,0.005602240892435405,20.753246753246753,0.17086834721927985,15.136032590069897,18.545454545454547,244,1428,1.6246498588062674,34,5.001400556721708
blackassign0091,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,8,2,0.599999940000006,0.007627765059017722,34.707317073170735,0.19298245599314837,21.60222506899423,31.975609756097562,253,1311,1.7131960322553805,7,5.168573603990409
blackassign0092,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,2,3,-0.199999960000008,0.00355366026755248,26.883333333333333,0.19971570703644936,18.741961614791308,23.45,281,1407,1.7690120811876244,4,5.3539445590945665
blackassign0093,https://insights.blackcoffer.com/travel-and-tourism-outlook/,1,2,-0.33333322222225925,0.00749999998125,35.38461538461539,0.22499999943750001,23.153846131346157,30.76923076923077,90,400,1.7849999955375,2,5.389999986525
blackassign0094,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,4,4,0.0,0.005856515369065508,22.895522388059703,0.16105417264930147,15.60037586119594,20.388059701492537,220,1366,1.6149341130198138,12,4.981698385811348
blackassign0095,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,4,2,0.33333327777778704,0.007185628733909427,25.076923076923077,0.1904191614485998,17.647535688713223,21.41025641025641,159,835,1.731736524872172,3,5.359281430707448
blackassign0096,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,5,10,-0.3333333111111126,0.011227544901775788,27.67924528301887,0.2170658681009986,19.754332837247492,25.20754716981132,290,1336,1.767964070532961,4,5.403443109727961
blackassign0097,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,0,1,-0.9999990000010001,0.0007698229401310061,34.666666666666664,0.14087759804397412,19.501770588425632,30.928571428571427,183,1299,1.5673595061067285,7,4.913779826856212
blackassign0098,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0,0,0.0,0.0,53.125,0.26183843938206564,31.723537575282627,44.875,94,359,1.92479108098944,1,5.852367671720424
blackassign0099,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,4,0,0.9999997500000625,0.005319148929096877,26.78125,0.17154255296337426,17.57420211853497,23.5,129,752,1.6821808488268872,5,5.158244673991696
blackassign0100,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,2,5,-0.4285713673469475,0.006145741873445353,37.94117647058823,0.1940298505759176,22.937664611271998,33.5,221,1139,1.7287093926877002,4,5.367866544892127
